author	channel_url	title	webpage_url	view_count	like_count	dislike_count	average_rating	duration	upload_date	tags	categories	description	thumbnail	best_format	filesize_bytes
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Ghost Loft - Seconds (Twice As Nice Remix)	https://www.youtube.com/watch?v=UYOaWXz7kMU	1108098	8359	169	4.9207315	211	20130715	['Seconds', 'Ghost Loft', 'MrSuicideSheep', 'RNB', 'SheepyPlaylistAll', 'Bass', 'House', 'Uplifting', 'Chill Out', 'Indie', 'Ambient', 'Indie Electronica', 'So High', 'Chillstep', 'Downtempo', 'Vocal Dubstep', 'Twice As Nice Remix', 'Electronic', 'Seconds Twice As Nice']	['Entertainment']	"Ghost Loft - Seconds (Twice As Nice Remix)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

I can't even describe how mind-blowing this is!
Purchase the original https://itunes.apple.com/us/album/sec...

Twice As Nice
https://soundcloud.com/twiceasnice-1
https://www.facebook.com/pages/Twice-...
https://twitter.com/TwiceAsNiceAus

Ghost Loft
https://soundcloud.com/ghostloft
http://www.ghostloft.com/
https://www.facebook.com/GhostLoft
https://twitter.com/ghostloft

Artwork by Mikhail Akimov
http://fav.me/d6ft69j

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/UYOaWXz7kMU/maxresdefault.webp	247 - 1280x720 (720p)	10199054.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Tropics - Courage (feat. Gavin Turek)	https://www.youtube.com/watch?v=PRqJ4R624zE	730188	4393	128	4.8867507	257	20130714	['Electronic', 'Indie', 'Chill Out', 'Downtempo', 'Bass', 'SheepyPlaylistAll', 'Indie Electronica', 'MrSuicideSheep', 'Tropics', 'Ambient', 'Garage', 'Courage']	['Entertainment']	"Tropics - Courage (feat. Gavin Turek)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

Just a chill tune.
http://fiveeasypieces.bandcamp.com/al...

Tropics
http://facebook.com/tropicsband
http://soundcloud.com/tropics
http://twitter.com/Tropics_

Picture by Natalie Nguyen
http://www.flickr.com/photos/mushroom...

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/PRqJ4R624zE/maxresdefault.webp	136 - 1280x720 (720p)	5347405.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Malaky & Identified - Children Of The Sky	https://www.youtube.com/watch?v=flbZ2XtmdsY	381671	3251	83	4.9004197	336	20130711	['Malaky', 'MrSuicideSheep', 'D&B', 'Children Of The Sky', 'Vocal drum and bass', 'Malaky & Identified', 'Bass', 'Liquid', 'SheepyPlaylistAll', 'Drum & Bass', 'Identified', 'Electronic', 'Liquid Funk']	['Entertainment']	"Malaky & Identified - Children Of The Sky

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

Liquid love!
http://www.beatport.com/release/sands...

Malaky
https://soundcloud.com/malaky
https://www.facebook.com/malakydnb

Identified
https://soundcloud.com/identified
https://www.facebook.com/identifiedmusic

Released by Liquid Tones
https://soundcloud.com/liquid-tones
http://liquidtones.co.uk/
https://www.facebook.com/LiquidTones
https://twitter.com/LIQUID_TONES

Picture by ?
If anyone knows who took this photo please link me to their page so I can credit them properly :)

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/flbZ2XtmdsY/maxresdefault.webp	247 - 1280x720 (720p)	5772375.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Jamie Antonelli - Divine	https://www.youtube.com/watch?v=31TsRNC1OUc	477837	6119	207	4.8691115	296	20130710	['Nu Disco', 'Divine', 'Minimal', 'Jamie Antonelli', 'SheepyPlaylistAll', 'House', 'Techno', 'Deep House', 'MrSuicideSheep', 'Deep', 'Melodic House', 'Jamie Antonelli Divine']	['Entertainment']	"Jamie Antonelli - Divine

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

This is the best deep house track I have heard in ages. Truly divine!
Purchase... http://www.beatport.com/release/divin...

Jamie Antonelli
https://soundcloud.com/jamieantonelli
https://www.facebook.com/pages/Jamie-...
https://twitter.com/jamieantonelli

Release by Nurvous Records
http://nervousnyc.com/
https://www.facebook.com/nervousrecords
https://twitter.com/NERVOUSRECORDS

Artwork by Niel Quisaba
http://society6.com/artist/digitaldel...
http://www.behance.net/muttley
http://www.threadless.com/product/401...

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/31TsRNC1OUc/maxresdefault.webp	247 - 1280x720 (720p)	4544308.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Kill Paris - Falling In Love Again (feat. Marty Rod & Alma)	https://www.youtube.com/watch?v=xxmcXy6f47E	838780	8607	206	4.9065018	185	20130709	['Dubstep', 'OWSLA', '100 BPM', 'Funky music', 'SheepyPlaylistAll', 'Glitch Hop', 'Kill Paris', 'Vocal Dubstep', 'Soulful glitch hop', 'Kill Paris Falling In Love Again', 'EDM', 'Funk', 'Soulful', 'feat. Marty Rod & Alma', 'MrSuicideSheep', 'Falling In Love Again', 'Electronic', 'Bass']	['Entertainment']	"Kill Paris - Falling In Love Again (feat. Marty Rod & Alma)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

Soulful funk at its best!
Purchase... http://btprt.dj/1729WeK

Kill Paris
https://www.facebook.com/killparis
http://soundcloud.com/killparis
https://twitter.com/KillParis
http://www.youtube.com/user/killparis...

Released by OWSLA
http://soundcloud.com/owslaofficial
http://www.facebook.com/OWSLAofficial
http://www.owsla.com/

Artwork by toX1911
http://fav.me/d4wf36u
http://tox1911.deviantart.com

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/xxmcXy6f47E/maxresdefault.webp	247 - 1280x720 (720p)	7944598.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Nanobyte - Honour	https://www.youtube.com/watch?v=t6C4ZL6GR6Q	945676	10578	179	4.9334388	336	20130707	['EDM', 'Dubstep', 'Garage', 'Vocal Dubstep', 'Electronic', 'Bass', 'MrSuicideSheep', 'Future Garage', 'Deep Dubstep', 'SheepyPlaylistAll', 'Nanobyte', 'Honour']	['Entertainment']	"Nanobyte - Honour

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

Deeper than the Mariana Trench!
Part of the free Abyssal Audio EP

Nanobyte
https://soundcloud.com/nanobytedubs
https://www.facebook.com/pages/Nanoby...
https://twitter.com/nanobytedubs

Abyssal Audio
https://soundcloud.com/abyssalaudio
https://www.facebook.com/AbyssalAudio
https://twitter.com/ransomcardiff

Artwork by Djajakusuma
http://fav.me/d390j98

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/t6C4ZL6GR6Q/maxresdefault.webp	136 - 1280x720 (720p)	10855574.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	mtbrd - Give You	https://www.youtube.com/watch?v=mZNANSa2sRQ	1088416	9089	191	4.9176726	188	20130706	['Give You', 'Hip Hop', 'Electronic', 'Intstrumental', 'Beats', 'mtbrd', 'Soul', 'Summer', 'Soulful hip hop', 'Uplifting', 'MrSuicideSheep', 'Sample', 'SheepyPlaylistAll', 'Bass', 'RNB']	['Entertainment']	"mtbrd - Give You

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

Mmmm those Summer feels...
Purchase
http://thevibeguide.bandcamp.com/albu...

mtbrd
https://soundcloud.com/mtbrd
https://www.facebook.com/mtbrd
https://twitter.com/mtbrrrd

Picture by Philipp Klinger
http://www.flickr.com/photos/dcdead/5...
http://www.klinger-photography.com

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/mZNANSa2sRQ/maxresdefault.webp	247 - 1280x720 (720p)	6377777.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Smallpools - Dreaming (The Chainsmokers Remix)	https://www.youtube.com/watch?v=jfSc58Jk4zg	8538692	76165	1420	4.9267898	291	20130705	['Dreaming Chainsmokers Remix', 'SheepyPlaylistAll', 'Dreaming', 'Progressive House', 'Indie Dance', 'Indie House', 'Rock', 'Indie', 'Progressive', 'Indie Rock', 'Electronic', 'MrSuicideSheep', 'EDM', 'Vocal House', 'Smallpools', 'The Chainsmokers Remix', 'Bass']	['Entertainment']	"Smallpools - Dreaming (The Chainsmokers Remix)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

The Chainsmokers create incredible remixes!
Purchase the original...http://bit.ly/1FNq8QN

The Chainsmokers
http://soundcloud.com/thechainsmokers
https://www.facebook.com/thechainsmok...
https://twitter.com/thechainsmokers

Smallpools
https://soundcloud.com/smallpools
https://www.facebook.com/smallpools
https://twitter.com/smallpools

Picture by RomanticWampire
http://fav.me/d4exkit
http://sparksflylikeshootingstars.blo...

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/jfSc58Jk4zg/maxresdefault.webp	247 - 1280x720 (720p)	13070838.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Anamanaguchi - Planet	https://www.youtube.com/watch?v=QtdAoJaabOc	581753	5585	185	4.8717504	257	20130704	['Meow', 'Japan', 'Dubstep', 'BAss', 'In The Basement', 'Planet', 'Space Wax America', 'Dance', 'Trance', 'House', 'Game Music', '8 Bit Music', 'MrSuicideSheep', 'Japan Air', 'Alternative', '8 Bit', 'EDM', 'Epic 8 Bit Music', 'Echobo', 'Drum & Bass', 'Everything Explodes', 'Electronic', 'Akira', 'Anime', 'SheepyPlaylistAll', 'Snow Angels', 'John Hughes', 'Endless Fantasy', 'Prom Night', 'Anamanaguchi']	['Entertainment']	"Anamanaguchi - Planet

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

Who's ready for some epic 8-bit!!
http://bit.ly/14tuzjy
http://amzn.to/12fQh6m

Anamanaguchi
https://www.facebook.com/anamanaguchi
https://twitter.com/anamanaguchi
https://soundcloud.com/anamanaguchi
http://www.anamanaguchi.com/

Artwork from the album.

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/QtdAoJaabOc/maxresdefault.webp	247 - 1280x720 (720p)	9907382.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Maribou State - Tongue (feat. Holly Walker)	https://www.youtube.com/watch?v=fMZpb9vfiOM	6015048	177999	983	4.9780312	304	20130703	['Electronic', 'Drew Hill Remix', 'Tongue feat. Holly Walker', 'Larks Rise', 'Garage', 'Downtempo', 'Ambient', 'Maribou State', 'Vocal House', 'Deep', 'House', 'Deep House', 'Bass', 'SheepyPlaylistAll', 'Minimal', 'Tech House', 'MrSuicideSheep', 'Tongue']	['Entertainment']	"Maribou State - Tongue (feat. Holly Walker)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

Taking you deeper... 
http://bit.ly/TongueiTunes

Maribou State
https://soundcloud.com/mariboustate
https://www.facebook.com/mariboustate
https://twitter.com/mariboustate

Holly Walker
https://soundcloud.com/hollywalkersongs
https://www.facebook.com/hollywalkers...
https://twitter.com/hollywalkersong

Released by Southern Fried Records
http://www.southernfriedrecords.com
https://www.facebook.com/southernfrie...
https://twitter.com/southernfrieduk

Picture by Angela Mary Butler
http://www.flickr.com/angelamarybutler
http://www.facebook.com/angelabutlerphotography
http://www.twitter.com/angelamarybee
http://www.instagram.com/angelamarybee

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/fMZpb9vfiOM/maxresdefault.webp	247 - 1280x720 (720p)	13447264.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Phaeleh - Here Comes The Sun (feat. Soundmouse)	https://www.youtube.com/watch?v=GtBaB85VQEw	881242	9841	248	4.9016752	249	20130701	['feat Soundmouse', 'So Far Away', 'Dubstep', 'MrSuicideSheep', 'Electronic', 'Garage', 'Here Comes The Sun', 'Whistling In The Dark', 'Chillstep', 'Deep', 'Bass', 'A Different Time', 'Tokoi', 'Downtempo', 'Journey', 'SheepyPlaylistAll', 'Storm', 'Never Fade Away', 'Here Comes The Sun feat. Soundmouse', 'Phaeleh', 'Ambient', 'Tides', 'Vocal Dubstep']	['Entertainment']	"Phaeleh - Here Comes The Sun (feat. Soundmouse)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

Phaeleh's outstanding new album is such a breath of fresh air. Lovely!
http://smarturl.it/PhaelehTides

Phaeleh.
http://www.facebook.com/phaeleh
http://www.twitter.com/phaeleh
http://www.soundcloud.com/phaeleh

Artwork by Stephanie Ann
http://www.stephanieann.net
https://www.facebook.com/stephanieann...

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi/GtBaB85VQEw/maxresdefault.jpg	136 - 1280x720 (720p)	12689289.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Jaymes Young - Dark Star	https://www.youtube.com/watch?v=5NTw50gYp20	1450495	16563	234	4.9442759	239	20130630	['SheepyPlaylistAll', 'Indie', 'Vocal', 'Dubstep', 'Chillstep', 'EDM', 'Dark', 'What Is Love (Cover)', 'Jaymes Young', 'Mysterious', 'MrSuicideSheep', 'Dark Star', 'Electronic', 'Bass', 'Vocal Dubstep']	['Entertainment']	"Jaymes Young - Dark Star

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

This track is so unique! The dark, mysterious bass sends shivers through my entire body, and Jaymes Young's voice is incredibly captivating. Just WOW!
Pre-order 'Feel Something' http://atlantic.lnk.to/FeelSomething

Purchase
https://itunes.apple.com/us/album/dar...

https://soundcloud.com/jaymes-young
https://www.facebook.com/jaymesyoungm...
https://twitter.com/jaymesyng

Artwork by Julianne Crea
http://fav.me/d37a1zb

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/5NTw50gYp20/maxresdefault.webp	247 - 1280x720 (720p)	12137266.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Rameses B - I Need You (T-Mass Remix)	https://www.youtube.com/watch?v=HmoU5ZWG_BY	511428	6536	132	4.9208159	216	20130629	['Rameses B', 'T-Mass', 'I Need You Remix', 'Heavy', 'T-Mass Remix', 'I Need You', 'SheepyPlaylistAll', 'EDM', 'Electronic', 'Melodic', 'Chillstep', 'Bass', 'Dubstep', 'MrSuicideSheep', 'Bring Me To Life', 'Liquid Dubstep']	['Entertainment']	"Rameses B - I Need You (T-Mass Remix)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

This remix is electrifying! Support my label by purchasing here... http://btprt.dj/17y6XyP
http://bit.ly/144eMY4

T-Mass
https://soundcloud.com/t-mass
https://www.facebook.com/TMassOfficial
https://twitter.com/TMass5

Rameses B
https://www.facebook.com/RamesesB.off...
http://soundcloud.com/RamesesB
http://youtube.com/RamesesB
http://twitter.com/RamesesB 

Artwork by Jonathan Maurin
http://fav.me/d51lw6e
https://www.facebook.com/pages/Aeon-L...
http://aeonlux.free.fr/

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi/HmoU5ZWG_BY/maxresdefault.jpg	247 - 1280x720 (720p)	10748548.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Vance Joy - Riptide (FlicFlac Remix)	https://www.youtube.com/watch?v=NI2IzZxVaFU	4660356	53333	845	4.937613	338	20130628	['Beach', 'French House', 'Nu Disco', 'Vance Joy', 'Electronic', 'FlicFlac', 'Summer', 'SheepyPlaylistAll', 'MrSuicideSheep', 'Vocals', 'Indie', 'Dance', 'Riptide', 'Indie House', 'Bass', 'Uplifting', 'Vance Joy Riptide', 'Riptide Remix', 'FlicFlac Remix', 'Indie Dance', 'Indie Electronica']	['Entertainment']	"Vance Joy - Riptide (FlicFlac Remix)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

This just puts me in the best of moods. That whistling is amazing!
Purchase the original
http://bit.ly/14pHTVn

FlicFlac
https://soundcloud.com/flicflac
https://www.facebook.com/FlicFlacMusic

Vance Joy
http://www.vancejoy.com
https://www.facebook.com/Vancejoy

Picture by Lola Artland
http://fav.me/d4nlatn
http://www.formspring.me/LolaArtland
http://500px.com/LolaArtland

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/NI2IzZxVaFU/maxresdefault.webp	247 - 1280x720 (720p)	13078750.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Hiatus - River	https://www.youtube.com/watch?v=Wlz-F5O27Gc	932732	8620	143	4.9347258	256	20130627	"['Vocal Dubstep', 'feat. Shura', 'Chill Out', 'SheepyPlaylistAll', 'Garage', 'Dubstep', 'Chillstep', 'MrSuicideSheep', 'Ambient', ""Fortune's Fool"", 'Parklands', 'Breakbeat', 'River', 'Electronic', 'Downtempo', 'Bass', 'We Can Be Ghosts Now', 'Hiatus']"	['Entertainment']	"Hiatus - River

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

This is what heaven sounds like..
Buy on iTunes: http://bit.ly/YGUcvF 
Buy on Bandcamp: http://bit.ly/15F892v

Hiatus
https://soundcloud.com/hiatus
https://www.facebook.com/hiatusmusic
https://twitter.com/hiatusmusic

Artwork by HairahDesign
http://fav.me/d5p0z6c

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/Wlz-F5O27Gc/maxresdefault.webp	247 - 1280x720 (720p)	9632404.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Joywave - Tongues (feat. Kopps) (RAC Remix)	https://www.youtube.com/watch?v=YW1VS9Ftqdc	2231715	22302	279	4.9505777	206	20130626	['Joywave', 'MrSuicideSheep', 'RAC', 'Disco', 'Tongues RAC Remix', 'Electronic', 'Tongues feat. Kopps', 'EDM', 'Sexy', 'Electronica', 'Uplifting Music', 'Summer', 'RAC Mix', 'Indie', 'Indie Electronica', 'Tongues', 'Bass', 'Nu Disco', 'French House', 'SheepyPlaylistAll']	['Entertainment']	"Joywave - Tongues (feat. Kopps) (RAC Remix)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

You've just got to love this track!

RAC
https://soundcloud.com/rac
http://rac.fm/
https://www.facebook.com/remixartistc...
https://twitter.com/rac

Joywave
https://soundcloud.com/joywave
http://joywavemusic.com/
https://www.facebook.com/joywave
https://twitter.com/joywavemusic

KOPPS
https://soundcloud.com/kopps
http://www.kopps.xxx
https://www.facebook.com/koppsmusic
https://twitter.com/kopps_

Picture by Monika
http://fav.me/d5c1ppy
http://zi0otography.wordpress.com/

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/YW1VS9Ftqdc/maxresdefault.webp	247 - 1280x720 (720p)	4183914.0
MrSuicideSheep	http://www.youtube.com/user/MrSuicideSheep	Seven Lions - Polarized (feat. Shaz Sparks) (Matrix & Futurebound Remix)	https://www.youtube.com/watch?v=WevHaO8nHho	481279	5597	83	4.9415493	271	20130625	['Matrix & Futurebound', 'SheepyPlaylistAll', 'Vocal drum and bass', 'Bass', 'MrSuicideSheep', 'EDM', 'Uplifting', 'Polarized Matrix & Futurebound Remix', 'Drum & Bass', 'D&B', 'Liquid', 'Polarized', 'Shaz Sparks', 'Liquid Funk', 'Electronic', 'Seven Lions', 'Club']	['Entertainment']	"Seven Lions - Polarized (feat. Shaz Sparks) (Matrix & Futurebound Remix)

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

Now this is epic! Purchase.
http://bit.ly/vpr050viper
http://bit.ly/vpr050itunes

Matrix & Futurebound
http://on.fb.me/14vjYU3
http://twitter.com/matrixandfuture
http://soundcloud.com/matrixandfuture...

Seven Lions
https://www.facebook.com/SevenLions
https://twitter.com/SevenLionsMusic
http://soundcloud.com/seven-lions

Shaz Sparks
http://twitter.com/#!/shazsparks
http://www.facebook.com/pages/Shaz-Sp...

Released by Viper Recordings
 http://www.viperrecordings.co.uk
http://soundcloud.com/viperrecordings
http://www.youtube.com/ViperChannel
http://twitter.com/ViperRecordings

Artwork by Titus Lunter
http://fav.me/d5rm05b
http://www.tituslunter.com
https://www.artstation.com/artist/titus

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist"	https://i.ytimg.com/vi_webp/WevHaO8nHho/maxresdefault.webp	247 - 1280x720 (720p)	11088935.0
