author	channel_url	title	webpage_url	view_count	like_count	dislike_count	average_rating	duration	upload_date	tags	categories	description	thumbnail	best_format	filesize_bytes
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Hello 2020	https://www.youtube.com/watch?v=xOLve_lU430	164	16	0	5.0	530	20200119	['motorbike', 'vlog', 'motovlog', 'vlogger', 'biker chick', 'biker girl', 'girls who ride', 'yamaha', 'yammy', 'motopilot', 'pilot', 'inspired', '1080p', 'hd', 'gopro', 'adobe', 'copyright free', 'music', '2020', 'new years']	['Entertainment']	"Well I am back after a nice break :) Hope you guys had some time time off too or will soon its important to have a good break :) I hope to do more motovlog style videos for you guys! I see some interesting stuff!

Do you have any goals or plans for this year? I would love to get some ideas!


My Socials:
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Snapchat: thee-russian



Music:
Song: Jarico - Landscape (Vlog No Copyright Music)
Music promoted by Vlog No Copyright Music.
Video Link: https://youtu.be/EwRdKJURDHw


Thanks For watching!


#Yamaha #2020 #BikeLife"	https://i.ytimg.com/vi/xOLve_lU430/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgYjonadGeGhrnjKKMxl-7hsqcfw	18 - 640x360 (360p)	47813916.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Peace Out 2019!	https://www.youtube.com/watch?v=3g98_IvBTyY	257	26	2	4.7142859	484	20191220	[]	['Entertainment']	"Ah what a year it has been I still feel like I haven't done all that much but it sure has been fun and full of ups and downs now I can go spend time with family and friends with a decent break before heading back to the work life in January. Hope you guys have a decent break too as I have learnt the hard way work isn't everything :)  Merry Chrysler and a happy new year lol
And thanks for watching and supporting me this last year :) Y'all are awesome!


My Socials:
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Snapchat: thee-russian


Music:
All Night by Ikson https://soundcloud.com/ikson
Music promoted by Audio Library https://youtu.be/bE2rrcUKnok


Midnight Stroll [Relaxing Study Music] by Ghostrifter Official https://soundcloud.com/ghostrifter-of...
Creative Commons — Attribution-ShareAlike 3.0 Unported  — CC BY-SA 3.0 
Free Download / Stream: http://bit.ly/2CFc6KR
Music promoted by Audio Library https://youtu.be/DHo1pPMvXdM


:)"	https://i.ytimg.com/vi/3g98_IvBTyY/maxresdefault.jpg	18 - 640x360 (360p)	42852995.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	To a good friend.	https://www.youtube.com/watch?v=48pZWVPnwhs	212	26	0	5.0	687	20191206	[]	['Entertainment']	"Going on a feel trip bois. (Hardest video I have ever filmed and edited)

It is a sad event that happened. I am still in shock like many of his family, friends, work mates etc are. This is my weird way of dealing with it through a creative outlet. For others that knew him I hope you are doing ok :) I am willing to give you a hug if you are not doing well just sing out. 



I just wanted to let people know if you look around, you will find the people who care about you :) 



Lifeline – 0800 543 354 (0800 LIFELINE) or free text 4357 (HELP)

Suicide Crisis Helpline – 0508 828 865 (0508 TAUTOKO)

Healthline – 0800 611 116


https://www.mentalhealth.org.nz/get-help/in-crisis/helplines/


My Socials:
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Snapchat: thee-russian



Music:
Music: Scapes - Silent Partner
 https://youtu.be/szdJSfPbsew
Lord Huron - The Night We Met 

https://www.youtube.com/watch?v=KtlgYxa6BMU


Dont let the darkness get you"	https://i.ytimg.com/vi/48pZWVPnwhs/maxresdefault.jpg	18 - 640x360 (360p)	59835606.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	CoroLoop 2019	https://www.youtube.com/watch?v=vAYmSQ2yCLM	148	15	0	5.0	558	20191129	['motorbike', 'vlog', 'nz', 'summer', 'november', 'weather', 'yamaha', 'mt07', 'suzuki', 'motogirl', 'girl biker', 'gopro hero 7', 'gopro session', 'dji', 'drone', 'coroloop', 'hd', '1080p', 'berik', 'ogio', 'scorpio', 'revvit', 'alpinestars']	['Entertainment']	"Hey guys been a rough week for me but I finally finished the video I filmed last weekend of me and a mate just doing a big ride around the coromandel was a hella fun time :) I have some important things to talk to you guys about in the next video:) Stay tuned



My Socials:
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Snapchat: thee-russian


Music:
Song: Xad - Morning
Music promoted by Beyond. [Free Copyright Music]
Video Link: https://youtu.be/ENGyLx17YaM
Free Download : https://fanlink.to/Xad-Morning


Thanks for watching :)"	https://i.ytimg.com/vi/vAYmSQ2yCLM/maxresdefault.jpg	18 - 640x360 (360p)	54691956.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Summer Has Started Early	https://www.youtube.com/watch?v=CIxAaPypR9k	124	13	0	5.0	209	20191103	['dji', 'dji mavic', 'dji mavic air', 'gopro', 'gopro hero 7', 'motogirl', 'nz', 'yamaha', 'mt07', 'fz07', 'biker chick', '60fps', 'speed', 'fast', 'motobike', 'scorpio', 'helmet', 'alpinestars', 'berik', 'revvit', 'renthal', 'new zealand', 'nature', 'waterfall', 'bridal veil falls', 'green']	['Entertainment']	"Re-upload as it was stuck in 360p quality ew
Feels like summer is here with cloudless skies and 20 degree temps! I'm loving it! Going to get out as much as I can over summer!

My Socials:
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Snapchat: thee-russian

Music:
Track: Unknown Brain - Perfect 10 (feat. Heather Sommer) [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/AEVaK0e1kTE
Free Download / Stream: http://ncs.io/P10YO

Thanks For Watching!

#Motogirl #dji #gopro"	https://i.ytimg.com/vi_webp/CIxAaPypR9k/maxresdefault.webp	18 - 640x360 (360p)	19201466.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	New Indicator Install	https://www.youtube.com/watch?v=Zll6jBNlXqY	146	15	0	5.0	390	20191011	['Motorbike', 'yamaha', 'yammy', 'yammy noob', 'biker chick', 'biker girl', 'japanese', 'imports', 'modified', 'install', 'indicator', 'royal', 'canon', 'tripod', 'titanium']	['Entertainment']	"After a month of waiting for these parts I finally was able to get the indicators onto the bike :) 

More motovlogs to come in the near future! Woo!

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Snapchat: thee-russian

PROMO: To get gear go to https://juststrong.com/ and just use my code MARROV10 to save 10% 

Music:
Song: ELKAA - Ocean
Video's Link: https://youtu.be/60zQht5afxM

Thanks For Watching!"	https://i.ytimg.com/vi_webp/Zll6jBNlXqY/maxresdefault.webp	18 - 640x360 (360p)	32905588.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Caffeine & Gasoline [ September]	https://www.youtube.com/watch?v=dbjGhxluvdQ	134	11	0	5.0	272	20191004	['caffeine and gasoline', 'cars', 'carshow', 'imports', 'american muscle', 'japanese', 'jappa', 'skyline', 'comaro', 'nissan', 'mitsubishi', 'rb26', 'silvia', 'toyota', '2019 supra', 'mk5 supra', 'bmw', 'euro', 'm4', 'carbon fibre', 'cinematic', 'fitment', 'wheels', 'modded', 'modified cars', 'car enthusiast', 'enthusiast show', 'car girl', 'canon', 'eos m50', 'dog', 'doggo', 'pup', 'cute', 'rota wheels']	['Entertainment']	"Another month of caffeine & gasoline which I love so much! Couldn't get my drone up as it was a tad too windy for my liking :( 

Updates on my motorbike coming soon! 

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Snapchat: thee-russian

PROMO: To get gear go to https://juststrong.com/ and just use my code MARROV10 to save 10% 

Music:
Song: Hinrik. - Fractured Memories
Video's Link: https://youtu.be/1fdxGiFlN18

Thanks For Watching! :)"	https://i.ytimg.com/vi_webp/dbjGhxluvdQ/maxresdefault.webp	18 - 640x360 (360p)	24485685.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	JustStrong	https://www.youtube.com/watch?v=NyG7ZcqmDSU	481	16	0	5.0	212	20190914	['juststrong', 'strong women', 'fitness', 'gear', 'excercise', 'strong', 'fit', 'canon', 'instagram', 'be strong', 'sponsor', 'weights', 'lifting', 'squats', 'funny', 'leg day', 'fitbit', 'ambassador', 'hot']	['Entertainment']	"#juststrong

I get to be an ambassador for JustStrong!  
Pretty much juststrong is a community to make sure you never give up and be strong no matter who you are or how experienced!
This is some great motivation for me to get fit so I can apply to be a police officer one day :) 
To get gear go to https://juststrong.com/ and just use my code MARROV10 to save 10% 

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Snapchat: thee-russian

Music:
Title: Desire by Markvard
Genre and Mood: Dance & Electronic + Inspirational

Desire by Markvard https://soundcloud.com/markvard
Creative Commons — Attribution 3.0 Unported  — CC BY 3.0 
Free Download / Stream:  https://bit.ly/desire-m
Music promoted by Audio Library https://youtu.be/9Tuxt-nxh0Q

Thanks For Watching!"	https://i.ytimg.com/vi_webp/NyG7ZcqmDSU/maxresdefault.webp	18 - 640x360 (360p)	15275070.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Life Update | Also Moscow Circus!	https://www.youtube.com/watch?v=yJ5sgSpeCkM	124	17	0	5.0	576	20190906	['Motorbikes', 'biker chick', 'biker girl', 'yamaha', 'mt07', 'fz07', 'hd', '1080p', 'circus', 'moscow circus', 'russian', 'samsung', 'canon', 'mitsubishi', 'evo x', 'viral', 'nz', 'laws', 'tail lights']	['Entertainment']	"Yo Yo I hate these stupid rules when it comes to that WOF time :( Now I gotta spend money I don't have to make my bike legal oof

On a positive note the circus was heckin great! The bikes were the best part haha

Music:
Song: QuandoR. - Improve
Video's Link: https://youtu.be/Qd1RIU4G6cA

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Snapchat: thee-russian


Thanks For Watching!"	https://i.ytimg.com/vi_webp/yJ5sgSpeCkM/maxresdefault.webp	18 - 640x360 (360p)	37889496.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Caffiene & Gasoline [August]	https://www.youtube.com/watch?v=7KJ8FZm_URA	145	11	1	4.6666665	312	20190824	['perelli', 'caffiene and gasoline', 'cars', 'motorbike', 'bikerchick', 'biker girl', 'gopro', 'hero7', 'hd', 'skids', 'holden', 'silvia', 'nissan', 'brz', 'subaru', 'yamaha', 'mt07', 'canon', 'drift', 'skid', 'bogan']	['Entertainment']	"Yo YO I am back (kinda) used my one day off to film some cars and go for a ride and test out my new Gopro hero 7. 
My upload schedule might be a a bit weird with the new job which I will update you next video on :) 

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Snapchat: thee-russian

Music:
Song: RAIN - 13
Video's Link: https://youtu.be/JBNaWbgE6_8


Thanks for watching!"	https://i.ytimg.com/vi_webp/7KJ8FZm_URA/maxresdefault.webp	18 - 640x360 (360p)	27356973.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Custom Decals!	https://www.youtube.com/watch?v=tLjblMYNPvg	219	22	0	5.0	389	20190808	['yamaha', 'decals', 'custom', 'mt07', 'fz07', 'import', 'japanese', 'evo', 'mitsubishi', 'ogio', 'backpack', 'canon', 'eosm50', '1080p', 'hd', 'biker chick', 'biker girl', 'icon', 'icon airflight', 'stussy', 'japanese muscle']	['Entertainment']	"Yo I got me some cool stickers just to have a laugh because why not? If you want some custom ones of you own or want ones like I got, just reach out to Phoenix Graphics :) 

If you would like please check out and give Phoenix Graphics a like!
https://www.facebook.com/phoenixgraphicsnz/?ref=page_internal
email: phoenixgraphicsnz@gmail.com
His YouTube Channel https://www.youtube.com/channel/UCUn_xqzQC6k59f8kAbmenkA
Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Support the car project? 
https://www.patreon.com/MiaMariaMedia 
Snapchat: thee-russian 

Music:
Ascent by Mona Wonderlick https://soundcloud.com/monawonderlick
Creative Commons — Attribution-ShareAlike 3.0 Unported — CC BY-SA 3.0
Free Download / Stream: http://bit.ly/_Ascent
Music promoted by Audio Library https://youtu.be/nzAfGobmwbI


Thanks For Watching!"	https://i.ytimg.com/vi_webp/tLjblMYNPvg/maxresdefault.webp	18 - 640x360 (360p)	32324105.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	The Things I See	https://www.youtube.com/watch?v=S0z97O_B64M	312	31	1	4.875	239	20190726	['Motomadness', 'bad driving', 'motogirl', 'girl biker', 'yamaha', 'ducati', 'gopro', 'mitsubishi', 'evo x', 'import', 'japanese imports', 'crazy', 'blind', 'ride or die', 'mt07']	['Entertainment']	"I am Back! Here is a video of just a few things I see on my bike, some a bad and some just make my day!
Look out for bikes!

MotoMadness Channel
https://www.youtube.com/user/dirtyhusky69

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Support the car project? 
https://www.patreon.com/MiaMariaMedia 
Snapchat: thee-russian 

Music:
Song: eManuL - Cute Girls 
Video's Link: https://youtu.be/gmRk9EdfXAI

Thanks for Watching!

#WatchForBikes #LoudPipesSaveLives"	https://i.ytimg.com/vi_webp/S0z97O_B64M/maxresdefault.webp	18 - 640x360 (360p)	20225299.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Helmet Review Kinda?	https://www.youtube.com/watch?v=ZzKUEIhq_nc	193	9	0	5.0	533	20190718	['motovlog', 'yamaha', 'motogirl', 'biker girl', 'girl biker', 'girl on a motorbike', 'japan', 'berik', 'alpinestar', 'icon', 'icon airflight', 'batllescar2', 'new zealand', 'kiwi', 'gopro', 'review', 'motorbike gear', 'protection', 'lane splitting']	['Entertainment']	"Yo guys here's a motovlog and a few thoughts on the new helmet. A few things I couldn't add in the video since i kept getting distracted.

When buying gear online make sure you measure yourself to be sure it will have the closest fit! 

Here is the link if y'all wanna grab your own without getting rekt by import tax if you are a fellow kiwi:
https://ebay.to/2NZabqH

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria
Support the car project? 
https://www.patreon.com/MiaMariaMedia 
Snapchat: thee-russian 

Music:
Alone by Pold https://soundcloud.com/pold-music/alone 
Creative Commons — Attribution-ShareAlike 3.0 Unported — CC BY-SA 3.0
Free Download / Stream: https://bit.ly/_alone
Music promoted by Audio Library https://youtu.be/crsKDKeMr2k 


Thanks for watching!

#icon #battlescar2 #motovlog #mia"	https://i.ytimg.com/vi_webp/ZzKUEIhq_nc/maxresdefault.webp	18 - 640x360 (360p)	48045889.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	My Strange Addiction..	https://www.youtube.com/watch?v=iS_9Udf6KeI	229	21	0	5.0	326	20190705	['moto', 'motorbikes', 'icon', 'icon helmets', 'icon airflite', 'yamaha', 'mt07', 'import', 'japan']	['Entertainment']	"I had to get it guys! It just looked way too cool not to!
I now have 4 helmets and 3 I use the other one is my very first helmet that's cheap and won't protect me well so not going to use that on the mt07!

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria
 Support the car project? 
https://www.patreon.com/MiaMariaMedia 
Snapchat: thee-russian 

Music:
Song: Jumper Keellu - Right Now
 Video's Link: https://youtu.be/S4EV6IxIz-w

Song: ZØMB - A$IAN $TRIKE 
Video's Link: https://youtu.be/paLyfuiRxeA

Thanks for watching!

#MyStrangeAddiction #MiaMaria"	https://i.ytimg.com/vi_webp/iS_9Udf6KeI/maxresdefault.webp	18 - 640x360 (360p)	24817065.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Caffeine & Gasoline	https://www.youtube.com/watch?v=U9xx6I0diLI	139	15	0	5.0	326	20190629	['miamaria', 'evo', 'import', 'jdm', 'american muscle', 'motorbikes', 'hyabusa', 'suzuki', 'japan', 'japanese', 'mitsubishi', 'biker', 'biker chick', 'cars & coffee', 'cars and coffee', 'caffeine and gasoline', 'car enthusiast']	['Entertainment']	"Hey guys! I am back after a small break.

I have been busy job and house hunting and also being sick yay those winter feels. Hope you guys enjoy this little clip I made :)

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria 
Support the car project? https://www.patreon.com/MiaMariaMedia Snapchat: thee-russian 

Music:
Song: emk3n - Distant Lovers Video's Link: https://youtu.be/MoOsLQywAOY


Thanks for watching!

#Caffeine&Gasoline #Evo #MiaMaria"	https://i.ytimg.com/vi_webp/U9xx6I0diLI/maxresdefault.webp	18 - 640x360 (360p)	29564687.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Relax.	https://www.youtube.com/watch?v=1cgVjaCoGRs	154	16	0	5.0	300	20190614	['mt07', 'yamaha', 'gopro', 'motovlog', 'vlog', 'motogirl', 'bikerchick', 'ride', 'motorbike', 'canon', 'speed', 'sanic', 'new zealand', 'pretty', 'nature', 'nz', 'kiwi', 'import', 'japan', 'japanese']	['Entertainment']	"It really is nice to just forget about things for a while. This is why I love riding, I am in my own space riding my own ride :) 
What do you guys do to relax and forget?

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria 
Support the car project? https://www.patreon.com/MiaMariaMedia Snapchat: thee-russian 

Music:
City Life by Artificial.Music https://soundcloud.com/artificial-music Creative Commons — Attribution 3.0 Unported — CC BY 3.0 Free Download: http://bit.ly/CityLife-ArtificialMusic Music promoted by Audio Library https://youtu.be/caT3jZ0q6Z0 

Thanks for watching!

#MT07 #motogirl #Yamaha"	https://i.ytimg.com/vi_webp/1cgVjaCoGRs/maxresdefault.webp	18 - 640x360 (360p)	24798164.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	My First Track Day! | MOD2019	https://www.youtube.com/watch?v=mWuk5iP4OcY	173	16	0	5.0	504	20190606	['Mitsubishi', 'MOD2019', 'MOD', '2019', 'track day', 'first', 'first track day', 'evo', 'evo x', 'import', 'imports', 'japan', 'tj hunt', 'evo squad', 'downtime entertainment', 'hampton downs', 'nz', 'new zealand', 'canon', 'car girl', 'dustin williams', 'evolution plus', 'evolutionplus', 'redbbull', 'rota grid', 'fire', 'evo 9', 'evo 6', 'evo 4', 'evo 3', '1080p', '60 frames', 'helis']	['Entertainment']	"Cant believe I went on the track for the very first time!! I can now see how this can get addictive, this is dangerously tempting me again!!

Was a super fun day, didnt film all too much as I was just out having a great time!

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria 
Support the car project? https://www.patreon.com/MiaMariaMedia Snapchat: thee-russian 

Music:
Song: RAIN - Phantom Video's Link: https://youtu.be/mF2JP6WcR6M

Thanks for watching!"	https://i.ytimg.com/vi_webp/mWuk5iP4OcY/maxresdefault.webp	18 - 640x360 (360p)	41438895.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Evo X Headlights | UPDATE	https://www.youtube.com/watch?v=YkQuF1LW48E	272	14	0	5.0	379	20190530	['mods', 'mitsubishi', 'errors', 'diy', 'fails', 'fail', 'car girl', 'import', 'jdm', 'tokyo drift', 'tj hunt', 'dustin williams', 'nz', 'new zealand', 'canon', 'cinematics', 'tuna no crust', 'evo', 'evo x', 'instagram', 'event', 'vlog', 'disaster']	['Entertainment']	"Yo yo guys this some good news now :) 
THE LIGHTS WORK even though I am getting an AFS error don't care they work (hope that doesnt effect my next years WOF!).
PS.  Any one know how to get rid of that error? fml

SEE YOU AT MITSUBISHI OWNERS DAY 2019!!! (June 1st be there or be square)

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria 
Support the car project? https://www.patreon.com/MiaMariaMedia Snapchat: thee-russian 

Music:
Artist: Nimesh Tandey
Song: Voices
Download/Stream: https://audiograb.com/uLLN0teH

Thanks For Watching!"	https://i.ytimg.com/vi_webp/YkQuF1LW48E/maxresdefault.webp	18 - 640x360 (360p)	23206127.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	New Evo X Mod!!	https://www.youtube.com/watch?v=eI47D5kmcGg	327	19	2	4.6190476	400	20190524	['DRL', 'audi style', 'LED', 'mitsubishi', 'evo', 'evo x', 'tj hunt', 'dustin williams', 'DIY', 'lights', 'headlights', 'HIDs', 'mods', 'girl', 'car girl', 'japan', 'import', 'japanese', 'expensive', 'waste', 'fml', 'canon', 'timelapse', 'cinematic', 'day time running lights', 'japan new', 'new zealand']	['Entertainment']	"So I got these new headlights right? 
But some thing don't work out when it comes to car mods..

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria 
Support the car project? 
https://www.patreon.com/MiaMariaMedia 
Snapchat: thee-russian 

Music:
chill. by sakura Hz https://soundcloud.com/sakurahertz Creative Commons — Attribution 3.0 Unported — CC BY 3.0 http://creativecommons.org/licenses/b... Music promoted by Audio Library https://youtu.be/pF2tXC1pXNo

Thanks for watching!"	https://i.ytimg.com/vi_webp/eI47D5kmcGg/maxresdefault.webp	18 - 640x360 (360p)	24167159.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	First Evo Issue + Oberservations	https://www.youtube.com/watch?v=wM-6a0abINU	175	14	0	5.0	536	20190517	['evo', 'evo x', 'mitsubishi', 'motorbike', 'yamaha', 'mt07', 'fz07', 'motogirl', 'diy', 'changing a bulb', 'supercheap auto', 'tj hunt', 'meguairs', 'dustin williams', 'updates', 'life', 'canon', 'penrite', 'ryco', 'oil change', 'oil filter', 'rota grids', 'wheels', 'fitment', 'imports']	['Entertainment']	"Hey fam! I am back at it!

Who knew replacing a park light could be so damn difficult. But legit this is the first issue I have had with this car lol
Reckon I should get new headlights next or lowering springs?

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria Support the car project? https://www.patreon.com/MiaMariaMedia 
Snapchat: thee-russian 

Music:
Song: Kuty Boi - Beachside Babe Video's Link: https://youtu.be/kkqFr7Ol1Q4

Artist: Chainsmokers
Song: Sick Boy (Cadmium And Valcon Remix)
Download/Stream: https://audiograb.com/MwsSlzVptC

Thanks for watching!"	https://i.ytimg.com/vi_webp/wM-6a0abINU/maxresdefault.webp	18 - 640x360 (360p)	42201954.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	New Zealand Rally Championship + Real Talk	https://www.youtube.com/watch?v=VGJVkke-Oxw	130	11	0	5.0	443	20190509	['ken block', 'rally', 'NZRC', 'new zealand', 'worl rally', 'ford escort', 'monster', 'evo', 'subaru', 'escort', 'mk2', 'canon', 'night', 'rally stage', 'real talk', 'vlog', 'birthday', 'Championship', 'wrx', 'sti', 'crowd', 'honda', 'suzuki', 'rotary', 'piston', 'mazda', 'rx8']	['Entertainment']	"Yo Yo Yo guys I got to see Ken Block you jealous?? Cant believe I got to experience a rally was super exciting!

Also yeah I know you guys sorry for the downbuzz but hey I am all good dont worry about me :) Real question is are you spending you time wisely? Time can only be spent once feels like its going too fast to try sort my life out as well as make time for the people I love haaa 
New goal for 2019 - spend time with good folks

Want to support me?
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria 
Support the car project? https://www.patreon.com/MiaMariaMedia
Snapchat: thee-russian 

Music:
Bustin Loose by Audionautix is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/...) Artist: http://audionautix.com/ Music promoted by Audio Library https://youtu.be/TwLUaLRtb4M 

I Don't Need U 2 Say Anything by Le Gang https://soundcloud.com/thisislegang Creative Commons — Attribution 3.0 Unported — CC BY 3.0 http://creativecommons.org/licenses/b... Music promoted by Audio Library https://youtu.be/aXbtadC5kx8 

Thanks for watching!

#KenBlock #NZRC"	https://i.ytimg.com/vi_webp/VGJVkke-Oxw/maxresdefault.webp	18 - 640x360 (360p)	24163956.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Show Off Your Ride EP.1	https://www.youtube.com/watch?v=DD1jxmNWrCY	189	18	1	4.7894735	521	20190425	['Subaru', 'japanese', 'japan', 'import', 't series', 'mitsubishi', 'evo', 'evolution', 'evo x', 'dustin williams', 'tj hunt', 'calvin', 'memes', 'canon', 'rota grids', 'car shows', 'series', 'episode', 'new', 'show off', 'plastidip', 'modified', 'cars', 'subie life', 'check engine', 'reliable']	['Entertainment']	"Hey guys! I have a new series I would like to introduce to you! Show Us Your Ride! If you a proud of what you drive/ride (doesnt have to be kitted out with mods either!) and you want to show the internet then this is probably gonna be a good show, I dont know.
If you want to show off your ride hit me up!  
miamaria.4991@gmail.com - Show Us Your Ride Enquiries

UPCOMING EVENTS:
Tint Shop Show and Shine 2019
https://www.facebook.com/events/958593214335705/

MOD (Mitsubishi Owners Day) 2019
https://www.facebook.com/events/2350717481881081/

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram @mia_.maria 
Support the car project?(you chose the mod) https://www.patreon.com/MiaMariaMedia 

Music:
Deux by dyalla https://soundcloud.com/dyallas Music promoted by Audio Library https://youtu.be/5mr0NM9OqOo

Song: Roman Sky - Broken Promises [NCT Release] Video's Link: https://youtu.be/O-rkpT2KUxc 

Thanks for watching!!

#NewSeries #ShowOffYourRide"	https://i.ytimg.com/vi_webp/DD1jxmNWrCY/maxresdefault.webp	18 - 640x360 (360p)	39777112.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	I GOT A THING!!	https://www.youtube.com/watch?v=M9M2ioRSNNM	115	12	0	5.0	457	20190418	['Evo', 'mitsubishi', 'japan', 'japanese', 'import', 'yamaha', 'mt07', 'fz07', 'biker girl', 'car girl', 'clicks', 'canon', 'meguairs', 'clean', 'tj hunt', 'dustin williams', 'gamer', 'mods', 'zip ties', 'nz', 'new zealand', 'hd', '1080p', 'peter mckinnon', 'shots', 'cinematic', 'intel', 'pc', 'pc master race', 'rota grids', 'vlog', 'vlogger']	['Entertainment']	"Hey guy! welcome back I felt a bit off this week not sure why, could have been the amount of migraines I had in the last week or two eh.

But anyways I got a thing and I probably shouldn't have bought it gg

Tint shop event: https://www.facebook.com/events/958593214335705/
MOD! https://www.facebook.com/events/2350717481881081/

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ 
Follow My Instagram mia_.maria 
Support the car project?(you chose the mod) https://www.patreon.com/MiaMariaMedia 

Music:
Not For Nothing - Otis McDonald https://youtu.be/Uy5ODz63TbM
Donors - Letter Box https://youtu.be/6Q0ZPNFltE0

#premiumaudio #Rode"	https://i.ytimg.com/vi_webp/M9M2ioRSNNM/maxresdefault.webp	18 - 640x360 (360p)	28497680.0
